uniprot_name	uniprot_accessions	knownness	gene_name	protein_name	taxon_id	species	cluster_id	panther_group
NTH1_YEAST	P31378;D6VPK3	8.4	NTG1	Endonuclease III homolog 1 (EC 3.2.2.-) (EC 4.2.99.18) (Bifunctional DNA N-glycosylase/DNA-(apurinic or apyrimidinic site) lyase 1) (DNA glycosylase/AP lyase 1) (Endonuclease III-like glycosylase 1) (Redoxyendonuclease 1)	559292	Saccharomyces cerevisiae	UKP00190	PTHR43286
THI4_YEAST	P32318;D6VUS4	3.2	THI4	Thiamine thiazole synthase (EC 2.4.2.60) (Thiazole biosynthetic enzyme)	559292	Saccharomyces cerevisiae	UKP00082	PTHR43422
GPI3_YEAST	P32363;D6W3J3;Q08918	3.4	SPT14	Phosphatidylinositol N-acetylglucosaminyltransferase GPI3 subunit (GPI-GlcNAc transferase complex subunit GPI3) (GPI-GnT subunit GPI3) (EC 2.4.1.198) (GlcNAc-PI synthesis protein)	559292	Saccharomyces cerevisiae	UKP01391	PTHR45871
TFC1_YEAST	P32367;D6VQC1	6.4	TFC1	Transcription factor tau 95 kDa subunit (TFIIIC 95 kDa subunit) (Transcription factor C subunit 1)	559292	Saccharomyces cerevisiae	UKP03608	PTHR13230
KRE6_YEAST	P32486;D6W4F9;Q06472	3.9	KRE6	Beta-glucan synthesis-associated protein KRE6 (Killer toxin-resistance protein 6)	559292	Saccharomyces cerevisiae	UKP14119	PTHR31361
MKK1_YEAST	P32490;D6W2T5;Q2VQW6	5.7	MKK1	MAP kinase kinase MKK1/SSP32 (EC 2.7.12.2)	559292	Saccharomyces cerevisiae	UKP02371	PTHR48013
PAH1_YEAST	P32567;D6VZY7	11.1	PAH1	Phosphatidic acid phosphohydrolase 1 (PAP1) (EC 3.1.3.4) (Protein SMP2)	559292	Saccharomyces cerevisiae	UKP00615	PTHR12181
RTG1_YEAST	P32607;D6W200;Q08228	7.2	RTG1	Retrograde regulation protein 1	559292	Saccharomyces cerevisiae	UKP09366	PTHR46117
TMT1_YEAST	P32643;D3DM83	1.6	TMT1	Trans-aconitate 3-methyltransferase (EC 2.1.1.145)	559292	Saccharomyces cerevisiae	UKP09368	PTHR44942
GPT1_YEAST	P32784;D6VPY8;Q07062;Q96TV1	4.7	SCT1	Glycerol-3-phosphate O-acyltransferase 1 (G-3-P acyltransferase 1) (GPAT 1) (EC 2.3.1.15) (Dihydroxyacetone phosphate acyltransferase 1) (DHAP-AT 1) (EC 2.3.1.42) (Glycerol-3-phosphate / dihydroxyacetone phosphate acyltransferase 1) (Suppressor of choline-transport mutants 1)	559292	Saccharomyces cerevisiae	UKP12214	PTHR31605
AFG2_YEAST	P32794;D6VZ32	4.5	AFG2	ATPase family gene 2 protein (EC 3.6.4.10) (Diazaborine resistance gene 1 protein)	559292	Saccharomyces cerevisiae	UKP01163	PTHR23077
COT1_YEAST	P32798;D6W314	6.1	COT1	Vacuolar zinc transporter COT1 (Cobalt toxicity protein 1)	559292	Saccharomyces cerevisiae	UKP06602	PTHR45820
TIM12_YEAST	P32830;D6VQ92	5.9	TIM12	Mitochondrial import inner membrane translocase subunit TIM12 (Mitochondrial regulator of splicing 5)	559292	Saccharomyces cerevisiae	UKP07330	PTHR11038
PGM1_YEAST	P33401;D6VX68	6.6	PGM1	Phosphoglucomutase 1 (PGM 1) (EC 5.4.2.2) (Glucose phosphomutase 1)	559292	Saccharomyces cerevisiae	UKP02457	PTHR22573
WHI3_YEAST	P34761;D6W0Z0	12.2	WHI3	Protein WHI3	559292	Saccharomyces cerevisiae	UKP05353	PTHR10501
MDJ1_YEAST	P35191;D6VTL4	8.5	MDJ1	DnaJ homolog 1, mitochondrial	559292	Saccharomyces cerevisiae	UKP00912	PTHR43096
NU120_YEAST	P35729;D6VXN0;P35730	14.7	NUP120	Nucleoporin NUP120 (Nuclear pore protein NUP120)	559292	Saccharomyces cerevisiae	UKP01058	PTHR21286
FRE2_YEAST	P36033;D6VWY3	5.2	FRE2	Ferric/cupric reductase transmembrane component 2 (EC 1.16.1.9) (Ferric-chelate reductase 2)	559292	Saccharomyces cerevisiae	UKP14010	PTHR32361
SDS22_YEAST	P36047;D6VX07	4.6	SDS22	Protein phosphatase 1 regulatory subunit SDS22	559292	Saccharomyces cerevisiae	UKP06428	PTHR45973
VRP1_YEAST	P37370;D6VYX7;Q06133	4.8	VRP1	Verprolin	559292	Saccharomyces cerevisiae	UKP07132	PTHR45691
YPK3_YEAST	P38070;D6VQ29	2.4	YPK3	Serine/threonine-protein kinase YPK3 (EC 2.7.11.1) (Ribosomal S6 kinase homolog YPK3) (S6K homolog YPK3)	559292	Saccharomyces cerevisiae	UKP01755	PTHR24351
ATG42_YEAST	P38109;D6VQD5	5.0	ATG42	Vacuolar serine-type carboxypeptidase ATG42 (EC 3.4.16.5) (Carboxypeptidase C) (CPC)	559292	Saccharomyces cerevisiae	UKP00919	PTHR11802
HSL7_YEAST	P38274;A2NP39;D6VQD0	7.4	HSL7	Protein arginine N-methyltransferase HSL7 (EC 2.1.1.320) (Histone synthetic lethal protein 7) (Type II protein arginine N-methyltransferase) (Type II PRMT)	559292	Saccharomyces cerevisiae	UKP01304	PTHR10738
ATG12_YEAST	P38316;D6VQL3	10.3	ATG12	Ubiquitin-like protein ATG12 (Autophagy-related protein 12)	559292	Saccharomyces cerevisiae	UKP01867	PTHR13385
ATU1_YEAST	P38360;D6VQT9	4.8	PCA1	P-type cation-transporting ATPase (EC 7.2.2.21) (Cadmium resistance protein 2) (Cadmium-translocating P-type ATPase) (Cd(2+)-exporting ATPase)	559292	Saccharomyces cerevisiae	UKP02064	PTHR46594
DBP8_YEAST	P38719;D3DLB8	5.1	DBP8	ATP-dependent RNA helicase DBP8 (EC 3.6.4.13) (DEAD box protein 8)	559292	Saccharomyces cerevisiae	UKP01534	PTHR47959
MNL1_YEAST	P38888;D3DLF3	5.3	MNL1	ER degradation-enhancing alpha-mannosidase-like protein 1 (EC 3.2.1.24)	559292	Saccharomyces cerevisiae	UKP00220	PTHR45679
POP2_YEAST	P39008;D6W1M7	5.6	POP2	Poly(A) ribonuclease POP2 (EC 3.1.13.4) (CCR4-associated factor 1)	559292	Saccharomyces cerevisiae	UKP00846	PTHR10797
FHP_YEAST	P39676;D6VV14;Q6B1W6;Q9C1R6	5.2	YHB1	Flavohemoprotein (EC 1.14.12.17) (Flavohemoglobin) (Hemoglobin-like protein) (Nitric oxide dioxygenase) (NO oxygenase) (NOD)	559292	Saccharomyces cerevisiae	UKP10500	PTHR43396
SNF7_YEAST	P39929;D6VY27;E9P8V6	6.6	SNF7	Vacuolar-sorting protein SNF7 (DOA4-independent degradation protein 1) (Sucrose nonfermenting protein 7) (Vacuolar protein-sorting-associated protein 32)	559292	Saccharomyces cerevisiae	UKP01396	PTHR22761
SERA_YEAST	P40054;D3DLY8	4.0	SER3	D-3-phosphoglycerate dehydrogenase 1 (3-PGDH 1) (EC 1.1.1.95) (2-oxoglutarate reductase) (EC 1.1.1.399)	559292	Saccharomyces cerevisiae	UKP10592	PTHR42789
NDC80_YEAST	P40460;D6VVE3	4.5	NDC80	Kinetochore protein NDC80 (80 kDa spindle component protein) (Nuclear division cycle protein 80) (Two-hybrid interaction with DMC1 protein 3)	559292	Saccharomyces cerevisiae	UKP06550	PTHR10643
FYV10_YEAST	P40492;D6VVJ0	4.8	FYV10	Protein FYV10 (EC 2.3.2.27) (Function required for yeast viability protein 10) (Glucose-induced degradation protein 9) (Probable E3 ubiquitin-protein ligase GID9)	559292	Saccharomyces cerevisiae	UKP02199	PTHR12170
SCC3_YEAST	P40541;D6VVQ4;Q02511	4.6	IRR1	Cohesin subunit SCC3 (Irregular cell behavior protein 1)	559292	Saccharomyces cerevisiae	UKP01060	PTHR11199
CHS6_YEAST	P40955;D6VW85	4.1	CHS6	Chitin biosynthesis protein CHS6 (Protein CSD3)	559292	Saccharomyces cerevisiae	UKP12427	PTHR31975
MVP1_YEAST	P40959;D6VZH9	5.5	MVP1	Sorting nexin MVP1	559292	Saccharomyces cerevisiae	UKP14045	PTHR47554
LCB2_YEAST	P40970;D6VS48;Q66RG8	3.7	LCB2	Serine palmitoyltransferase 2 (SPT 2) (EC 2.3.1.50) (Long chain base biosynthesis protein 2)	559292	Saccharomyces cerevisiae	UKP00278	PTHR13693
MMM1_YEAST	P41800;D6VXZ7	10.5	MMM1	Maintenance of mitochondrial morphology protein 1 (Mitochondrial outer membrane protein MMM1) (Yeast mitochondrial escape protein 6)	559292	Saccharomyces cerevisiae	UKP00602	PTHR13466
FKH2_YEAST	P41813;D6W1B1	22.0	FKH2	Fork head protein homolog 2	559292	Saccharomyces cerevisiae	UKP07887	PTHR45881
FIP1_YEAST	P45976;D6VWR1	4.6	FIP1	Pre-mRNA polyadenylation factor FIP1	559292	Saccharomyces cerevisiae	UKP07005	PTHR13484
RL17B_YEAST	P46990;D6VW12	3.4	RPL17B	Large ribosomal subunit protein uL22B (60S ribosomal protein L17-B) (L20) (YL17)	559292	Saccharomyces cerevisiae	UKP01535	PTHR11593
DS1P1_YEAST	P47013;D6VW50	3.5	LCB3	Dihydrosphingosine 1-phosphate phosphatase LCB3 (EC 3.1.3.-) (Long-chain base protein 3) (Sphingolipid resistance protein 2)	559292	Saccharomyces cerevisiae	UKP02165	PTHR14969
RPC9_YEAST	P47076;D6VWG6	6.1	RPC17	DNA-directed RNA polymerase III subunit RPC9 (RNA polymerase III subunit C9) (RNA polymerase III subunit C17)	559292	Saccharomyces cerevisiae	UKP04690	PTHR15561
RAV1_YEAST	P47104;D6VWK6	6.1	RAV1	Regulator of V-ATPase in vacuolar membrane protein 1 (Suppression of the onset of impotence protein 3)	559292	Saccharomyces cerevisiae	UKP04638	PTHR13950
LCF4_YEAST	P47912;D6W073;Q05743	7.1	FAA4	Long-chain-fatty-acid--CoA ligase 4 (EC 6.2.1.3) (Fatty acid activator 4) (Fatty acyl-CoA synthetase) (FACS) (Long-chain acyl-CoA synthetase 4)	559292	Saccharomyces cerevisiae	UKP02211	PTHR43272
MTR3_YEAST	P48240;D6VUT8	10.2	MTR3	Exosome complex component MTR3 (mRNA transport regulator 3)	559292	Saccharomyces cerevisiae	UKP00696	PTHR11953
SEC16_YEAST	P48415;D6W3T2;Q02822	4.2	SEC16	COPII coat assembly protein SEC16 (Protein transport protein SEC16)	559292	Saccharomyces cerevisiae	UKP00454	PTHR13402
TRF5_YEAST	P48561;D6W0P5	13.3	TRF5	Poly(A) RNA polymerase protein 1 (EC 2.7.7.19) (Topoisomerase 1-related protein TRF5)	559292	Saccharomyces cerevisiae	UKP00620	PTHR23092
GPI8_YEAST	P49018;D6VSW3	3.8	GPI8	GPI-anchor transamidase (GPI transamidase) (EC 3.-.-.-)	559292	Saccharomyces cerevisiae	UKP01648	PTHR48067
TRM9_YEAST	P49957;D6VZG0	7.7	TRM9	tRNA (carboxymethyluridine(34)-5-O)-methyltransferase (EC 2.1.1.229) (tRNA (uracil-5-)-methyltransferase TRM9) (tRNA [Um34] methyltransferase) (tRNA methylase 9)	559292	Saccharomyces cerevisiae	UKP00978	PTHR13069
PIP2_YEAST	P52960;D6W358	10.2	PIP2	Peroxisome proliferation transcriptional regulator (Oleate-activated transcription factor 2)	559292	Saccharomyces cerevisiae	UKP12446	PTHR31069
CRH1_YEAST	P53301;D6VUX2	7.1	CRH1	Probable glycosidase CRH1 (EC 3.2.-.-) (Congo red hypersensitive protein 1)	559292	Saccharomyces cerevisiae	UKP10087	PTHR10963
OGG1_YEAST	P53397;D6VZB3	5.0	OGG1	N-glycosylase/DNA lyase [Includes: 8-oxoguanine DNA glycosylase (EC 3.2.2.-); DNA-(apurinic or apyrimidinic site) lyase (AP lyase) (EC 4.2.99.18)]	559292	Saccharomyces cerevisiae	UKP02127	PTHR10242
APC1_YEAST	P53886;D6W112	11.6	APC1	Anaphase-promoting complex subunit 1	559292	Saccharomyces cerevisiae	UKP05303	PTHR12827
NAT10_YEAST	P53914;D6W150	6.1	KRE33	RNA cytidine acetyltransferase (EC 2.3.1.-) (18S rRNA cytosine acetyltransferase) (Killer toxin-resistance protein 33) (Ribosomal RNA cytidine acetyltransferase 1)	559292	Saccharomyces cerevisiae	UKP00182	PTHR10925
RAGAB_YEAST	Q00582;D6W0G3	18.9	GTR1	GTP-binding protein GTR1 (EC 3.6.5.-)	559292	Saccharomyces cerevisiae	UKP06657	PTHR11259
SKO1_YEAST	Q02100;D6W115	19.1	SKO1	CRE-binding bZIP protein SKO1	559292	Saccharomyces cerevisiae	UKP06652	PTHR19304
NUP49_YEAST	Q02199;D6VTY0	12.1	NUP49	Nucleoporin NUP49/NSP49 (Nuclear pore protein NUP49/NSP49)	559292	Saccharomyces cerevisiae	UKP03795	PTHR13437
NACB1_YEAST	Q02642;D6W3X7;Q02107	3.8	EGD1	Nascent polypeptide-associated complex subunit beta-1 (NAC-beta-1) (BTF3 homolog EGD1) (Beta-1-NAC) (GAL4 DNA-binding enhancer protein 1)	559292	Saccharomyces cerevisiae	UKP02289	PTHR10351
PDR12_YEAST	Q02785;D6W3V6	1.6	PDR12	ATP-dependent permease PDR12	559292	Saccharomyces cerevisiae	UKP03234	PTHR19241
VPS16_YEAST	Q03308;D6W3W9;Q03078	10.7	VPS16	Vacuolar protein sorting-associated protein 16 (Vacuolar morphogenesis protein 9) (Vacuolar protein-targeting protein 16)	559292	Saccharomyces cerevisiae	UKP01959	PTHR12811
CLU_YEAST	Q03690;D6VZI6	2.3	CLU1	Clustered mitochondria protein 1 (Translation initiation factor 31) (eIF3-associated protein p135)	559292	Saccharomyces cerevisiae	UKP01362	PTHR12601
GIR2_YEAST	Q03768;D6VSD4	6.1	GIR2	Protein GIR2 (DRG family-regulatory protein 2) (Genetically interacts with ribosomal genes protein 2)	559292	Saccharomyces cerevisiae	UKP05938	PTHR12292
UTP5_YEAST	Q04177;D6VT31	2.7	UTP5	U3 small nucleolar RNA-associated protein 5 (U3 snoRNA-associated protein 5) (U three protein 5) (U3 protein 5 required for transcription) (t-UTP5)	559292	Saccharomyces cerevisiae	UKP07458	PTHR44267
SPC24_YEAST	Q04477;D6VZU0	4.2	SPC24	Kinetochore protein SPC24	559292	Saccharomyces cerevisiae	UKP07025	PTHR22142
HEL2_YEAST	Q05580;D6VSQ0	13.0	HEL2	E3 ubiquitin-protein ligase HEL2 (EC 2.3.2.27) (Histone E3 ligase 2) (RING-type E3 ubiquitin transferase HEL2)	559292	Saccharomyces cerevisiae	UKP01341	PTHR22938
SGD1_YEAST	Q06132;D6VYX6	4.0	SGD1	Suppressor of glycerol defect protein 1	559292	Saccharomyces cerevisiae	UKP02133	PTHR18034
ATG20_YEAST	Q07528;D6VRN7	7.2	ATG20	Autophagy-related protein 20 (Cytoplasm to vacuole targeting protein 20) (Sorting nexin-42)	559292	Saccharomyces cerevisiae	UKP12227	PTHR46979
PLB3_YEAST	Q08108;D6W256	5.0	PLB3	Lysophospholipase 3 (EC 3.1.1.5) (Phospholipase B 3)	559292	Saccharomyces cerevisiae	UKP06973	PTHR10728
PSK2_YEAST	Q08217;D6W221	6.3	PSK2	Serine/threonine-protein kinase PSK2 (EC 2.7.11.1) (PAS kinase 2)	559292	Saccharomyces cerevisiae	UKP01412	PTHR24346
THP1_YEAST	Q08231;D6W1Z5	10.6	THP1	Nuclear mRNA export protein THP1 (Bud site selection protein 29)	559292	Saccharomyces cerevisiae	UKP03410	PTHR12732
DIA2_YEAST	Q08496;D6W2E3;O00034;Q7LGN4	13.2	DIA2	Protein DIA2 (Digs into agar protein 2)	559292	Saccharomyces cerevisiae	UKP02240	PTHR13318
FOLE_YEAST	Q08645;D6W2U3	2.6	MET7	Folylpolyglutamate synthase (EC 6.3.2.17) (Folylpoly-gamma-glutamate synthetase) (FPGS) (Tetrahydrofolylpolyglutamate synthase) (Tetrahydrofolate synthase)	559292	Saccharomyces cerevisiae	UKP00183	PTHR11136
CLP1_YEAST	Q08685;D6W2V1	2.6	CLP1	mRNA cleavage and polyadenylation factor CLP1	559292	Saccharomyces cerevisiae	UKP00761	PTHR12755
TYW1_YEAST	Q08960;D6W3G3	2.9	TYW1	S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase (EC 4.1.3.44) (tRNA wybutosine-synthesizing protein 1)	559292	Saccharomyces cerevisiae	UKP01924	PTHR13930
UPC2_YEAST	Q12151;D6VSJ7	8.8	UPC2	Sterol uptake control protein 2 (Mannoprotein regulation by oxygen protein 4)	559292	Saccharomyces cerevisiae	UKP14118	PTHR47784
RRP42_YEAST	Q12277;D6VRN9	9.0	RRP42	Exosome complex component RRP42 (Ribosomal RNA-processing protein 42)	559292	Saccharomyces cerevisiae	UKP00930	PTHR11097
YAK1_YEAST	P14680;D6VW43	7.1	YAK1	Dual specificity protein kinase YAK1 (EC 2.7.12.1)	559292	Saccharomyces cerevisiae	UKP01747	PTHR24058
SCE2_YEAST	P03878;A0A0A7P354;Q02339;Q35798;Q9ZZX2	3.9	AI4	Intron-encoded DNA endonuclease aI4 (DNA endonuclease I-SceII) [Cleaved into: Truncated non-functional cytochrome oxidase 1; DNA endonuclease aI4 (EC 3.1.-.-) (Intron-encoded endonuclease I-SceII)]	559292	Saccharomyces cerevisiae	UKP04274	PTHR10422
MBI4_YEAST	P03879;A0A0A7NYH9;Q02324;Q9ZZW6	5.0	BI4	Intron-encoded RNA maturase bI4 (RNA maturase SCbI4) [Cleaved into: Truncated, nonfunctional cytochrome b; RNA maturase bI4 (EC 3.1.-.-)]	559292	Saccharomyces cerevisiae	UKP00053	PTHR19271
RPM2_YEAST	Q02773;D6W0J4	9.5	RPM2	Ribonuclease P protein component, mitochondrial (RNase P) (EC 3.1.26.5)	559292	Saccharomyces cerevisiae	UKP03847	PTHR47934
YE11B_YEAST	Q03612;D3DM43	0.6	TY1B-ER1	Transposon Ty1-ER1 Gag-Pol polyprotein (Gag-Pol-p199) (TY1A-TY1B) (Transposon Ty1 TYA-TYB polyprotein) (p190) [Cleaved into: Capsid protein (CA) (Gag-p45) (p54); Ty1 protease (PR) (EC 3.4.23.-) (Pol-p20) (p23); Integrase (IN) (Pol-p71) (p84) (p90); Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (Pol-p63) (p60)]	559292	Saccharomyces cerevisiae	UKP03440	PTHR11439
REC8_YEAST	Q12188;D6W418	6.9	REC8	Meiotic recombination protein REC8 (Cohesin REC8) (Sporulation protein 69)	559292	Saccharomyces cerevisiae	UKP00639	PTHR12585
VA0E_YEAST	Q3E7B6;D6VR05	13.0	VMA9	V-type proton ATPase subunit e (V-ATPase subunit e) (Low dye-binding protein 10) (Vacuolar proton pump subunit e)	559292	Saccharomyces cerevisiae	UKP07859	PTHR12263
PPZ1_YEAST	P26570;D6VZF8;Q00979	2.9	PPZ1	Serine/threonine-protein phosphatase PP-Z1 (EC 3.1.3.16)	559292	Saccharomyces cerevisiae	UKP01500	PTHR11668
HBS1_YEAST	P32769;D6VXE4	9.0	HBS1	Elongation factor 1 alpha-like protein (EC 3.6.5.-)	559292	Saccharomyces cerevisiae	UKP01510	PTHR23115
YP12B_YEAST	P0C2I9;D6W4D4	0.6	TY1B-PR1	Transposon Ty1-PR1 Gag-Pol polyprotein (Gag-Pol-p199) (TY1A-TY1B) (Transposon Ty1 TYA-TYB polyprotein) (p190) [Cleaved into: Capsid protein (CA) (Gag-p45) (p54); Ty1 protease (PR) (EC 3.4.23.-) (Pol-p20) (p23); Integrase (IN) (Pol-p71) (p84) (p90); Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (Pol-p63) (p60)]	559292	Saccharomyces cerevisiae	UKP03440	PTHR11439
MET4_YEAST	P32389;D6W176	8.3	MET4	Transcriptional activator of sulfur metabolism MET4 (Methionine-requiring protein 4)	559292	Saccharomyces cerevisiae	UKP06148	PTHR13044
YE12B_YEAST	Q03619;D3DM67	0.6	TY1B-ER2	Transposon Ty1-ER2 Gag-Pol polyprotein (Gag-Pol-p199) (TY1A-TY1B) (Transposon Ty1 TYA-TYB polyprotein) (p190) [Cleaved into: Capsid protein (CA) (Gag-p45) (p54); Ty1 protease (PR) (EC 3.4.23.-) (Pol-p20) (p23); Integrase (IN) (Pol-p71) (p84) (p90); Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (Pol-p63) (p60)]	559292	Saccharomyces cerevisiae	UKP03440	PTHR11439
YP11B_YEAST	Q12414;D6W3B2	0.6	TY1B-PL	Transposon Ty1-PL Gag-Pol polyprotein (Gag-Pol-p199) (TY1A-TY1B) (Transposon Ty1 TYA-TYB polyprotein) (p190) [Cleaved into: Capsid protein (CA) (Gag-p45) (p54); Ty1 protease (PR) (EC 3.4.23.-) (Pol-p20) (p23); Integrase (IN) (Pol-p71) (p84) (p90); Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (Pol-p63) (p60)]	559292	Saccharomyces cerevisiae	UKP03440	PTHR11439
NCE2_YEAST	Q12207;D6W4E6	6.6	NCE102	Non-classical export protein 2	559292	Saccharomyces cerevisiae	UKP14024	PTHR28165
STE2_YEAST	D6VTK4;P06842;Q70D63;Q70D65;Q70D69;Q70D73;Q70D74	5.8	STE2	Pheromone alpha factor receptor	559292	Saccharomyces cerevisiae	UKP14069	PTHR28009
COX1_YEAST	P00401;A0A0A7NYF6;Q9ZZX6	4.7	COX1	Cytochrome c oxidase subunit 1 (EC 7.1.1.9) (Cytochrome c oxidase polypeptide I)	559292	Saccharomyces cerevisiae	UKP04274	PTHR10422
COX5A_YEAST	P00424;D6W1C7	2.1	COX5A	Cytochrome c oxidase subunit 5A, mitochondrial (Cytochrome c oxidase polypeptide Va)	559292	Saccharomyces cerevisiae	UKP07745	PTHR10707
RLA2_YEAST	P05319;D6W227	2.9	RPP2A	Large ribosomal subunit protein P2A (P2A) (60S acidic ribosomal protein P2-alpha) (A2) (L12eIB) (L44) (YP2alpha)	559292	Saccharomyces cerevisiae	UKP02040	PTHR21141
RL15A_YEAST	P05748;D6VY31	3.9	RPL15A	Large ribosomal subunit protein eL15A (60S ribosomal protein L15-A) (L13) (RP15R) (YL10) (YP18)	559292	Saccharomyces cerevisiae	UKP05295	PTHR11847
KAPB_YEAST	P06245;D6W3G6	8.7	TPK2	cAMP-dependent protein kinase type 2 (PKA 2) (EC 2.7.11.11)	559292	Saccharomyces cerevisiae	UKP02610	PTHR24353
LEUC_YEAST	P07264;D6VUC8	1.6	LEU1	3-isopropylmalate dehydratase (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	559292	Saccharomyces cerevisiae	UKP02586	PTHR43822
RS19A_YEAST	P07280;D6W1U7	5.5	RPS19A	Small ribosomal subunit protein eS19A (40S ribosomal protein S19-A) (RP55A) (S16a) (YP45) (YS16A)	559292	Saccharomyces cerevisiae	UKP02272	PTHR11710
OAT_YEAST	P07991;D6VZ72	4.1	CAR2	Ornithine aminotransferase (OTAse) (EC 2.6.1.13) (Ornithine--oxo-acid aminotransferase)	559292	Saccharomyces cerevisiae	UKP00087	PTHR11986
ERG20_YEAST	P08524;D6VW20;P15495	7.1	ERG20	Farnesyl pyrophosphate synthase (FPP synthase) (FPS) (EC 2.5.1.10) ((2E,6E)-farnesyl diphosphate synthase) (Dimethylallyltranstransferase) (EC 2.5.1.1) (Farnesyl diphosphate synthase) (Geranyltranstransferase)	559292	Saccharomyces cerevisiae	UKP06015	PTHR11525
QCR8_YEAST	P08525;D6VW21	4.5	QCR8	Cytochrome b-c1 complex subunit 8, mitochondrial (Complex III subunit 8) (Complex III subunit VII) (Ubiquinol-cytochrome c oxidoreductase subunit 8) (Ubiquinol-cytochrome c reductase complex 11 kDa protein) (Ubiquinone-binding protein QP-C)	559292	Saccharomyces cerevisiae	UKP07929	PTHR12119
CISY2_YEAST	P08679;D6VR15	4.7	CIT2	Citrate synthase, peroxisomal (EC 2.3.3.16)	559292	Saccharomyces cerevisiae	UKP01642	PTHR11739
RS24A_YEAST	P0CX31;D3DLX9;P26782	2.0	RPS24A	Small ribosomal subunit protein eS24A (40S ribosomal protein S24-A) (RP50)	559292	Saccharomyces cerevisiae	UKP02111	PTHR10496
RS11A_YEAST	P0CX47;D6VQ48;O11852;P26781	2.9	RPS11A	Small ribosomal subunit protein uS17A (40S ribosomal protein S11-A) (RP41) (S18) (YS12)	559292	Saccharomyces cerevisiae	UKP02467	PTHR10744
PP2B2_YEAST	P14747;D6VZB7	7.2	CMP2	Serine/threonine-protein phosphatase 2B catalytic subunit A2 (EC 3.1.3.16) (Calcineurin A2) (Calmodulin-binding protein 2)	559292	Saccharomyces cerevisiae	UKP06152	PTHR45673
ODPA_YEAST	P16387;D3DM87	4.0	PDA1	Pyruvate dehydrogenase E1 component subunit alpha, mitochondrial (EC 1.2.4.1) (Pyruvate dehydrogenase complex component E1 alpha) (PDHE1-A)	559292	Saccharomyces cerevisiae	UKP02128	PTHR11516
ALG1_YEAST	P16661;D6VQA9	4.2	ALG1	Chitobiosyldiphosphodolichol beta-mannosyltransferase (EC 2.4.1.142) (Asparagine-linked glycosylation protein 1) (Beta-1,4-mannosyltransferase) (GDP-Man:GlcNAc2-PP-dolichol mannosyltransferase) (GDP-mannose-dolichol diphosphochitobiose mannosyltransferase)	559292	Saccharomyces cerevisiae	UKP04648	PTHR13036
EXO70_YEAST	P19658;D6VW98;E9P961	9.9	EXO70	Exocyst complex component EXO70 (Exocyst complex protein of 70 kDa)	559292	Saccharomyces cerevisiae	UKP00588	PTHR12542
DBP5_YEAST	P20449;D6W2B2	7.9	DBP5	ATP-dependent RNA helicase DBP5 (EC 3.6.4.13) (DEAD box protein 5) (Helicase CA5/6) (Ribonucleic acid-trafficking protein 8)	559292	Saccharomyces cerevisiae	UKP01287	PTHR47958
CLH_YEAST	P22137;D6VTU9	7.0	CHC1	Clathrin heavy chain	559292	Saccharomyces cerevisiae	UKP02176	PTHR10292
RPA2_YEAST	P22138;D6W421	6.7	RPA135	DNA-directed RNA polymerase I subunit RPA135 (EC 2.7.7.6) (DNA-directed RNA polymerase I 135 kDa polypeptide) (A135) (DNA-directed RNA polymerase I polypeptide 2) (RNA polymerase I subunit 2)	559292	Saccharomyces cerevisiae	UKP00014	PTHR20856
SSD1_YEAST	P24276;D6VSS2	8.7	SSD1	Protein SSD1 (Protein SRK1)	559292	Saccharomyces cerevisiae	UKP00272	PTHR23355
RNA14_YEAST	P25298;D6VZN5	4.2	RNA14	mRNA 3'-end-processing protein RNA14	559292	Saccharomyces cerevisiae	UKP01644	PTHR19980
KCC4_YEAST	P25389;D6VQZ2;P87005;Q8NKJ8	5.8	KCC4	Probable serine/threonine-protein kinase KCC4 (EC 2.7.11.1)	559292	Saccharomyces cerevisiae	UKP01412	PTHR24346
DMC1_YEAST	P25453;D3DM88	12.9	DMC1	Meiotic recombination protein DMC1	559292	Saccharomyces cerevisiae	UKP00230	PTHR22942
MSH2_YEAST	P25847;D6W1X8;Q12423	18.3	MSH2	DNA mismatch repair protein MSH2 (MutS protein homolog 2)	559292	Saccharomyces cerevisiae	UKP01082	PTHR11361
ACEA_YEAST	P28240;D3DLX0	2.1	ICL1	Isocitrate lyase (ICL) (EC 4.1.3.1) (Methylisocitrate lyase) (MICA) (EC 4.1.3.30) (Threo-D(S)-isocitrate glyoxylate-lyase)	559292	Saccharomyces cerevisiae	UKP02004	PTHR21631
